chain,project,symbol,tvlUsd,apyBase,apyReward,apy,rewardTokens,pool,apyPct1D,apyPct7D,apyPct30D,stablecoin,ilRisk,exposure,poolMeta,mu,sigma,count,outlier,underlyingTokens,il7d,apyBase7d,apyMean30d,volumeUsd1d,volumeUsd7d,apyBaseInception,predictedClass,predictedConfidence,binnedConfidence
Polygon,uniswap-v3,USDC-DAI,202952,2.57288,,2.57288,,7a3e9c08-5bd5-4d28-80af-4380367ca314,-1.42011,-57.11554,-22.477,true,no,multi,0.05%,3.64355,0.32782,390,false,"0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063",-0.00151,4.20629,13.88963,28612.11412,689313.77445,,Stable/Up,67,2
Ethereum,uniswap-v2,CXN-WETH,202939,0,,0,,ba556e85-03b4-44a2-90d0-cd92993c42c9,0,0,0,false,yes,multi,,0.00269,0.00128,356,false,"0xb48e0f69e6a3064f5498d495f77ad83e0874ab28,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",,0,0,,,,,,
Ethereum,uniswap-v2,DEXTF-WETH,202728,27.89519,,27.89519,,74ebfed6-978a-44a3-9510-bc904a2be4e0,-8.92615,-15.16416,,false,yes,multi,,102.63727,3.24185,28,true,"0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.20628,33.31072,174.57176,51645.10281,432885.7736,,Stable/Up,55.00000000000001,1
Ethereum,angle,FEI,202690,0,,0,,16da51fc-0f68-427a-a1d0-65964f9a39e2,0,-0.01366,-0.01366,true,no,single,,0.97286,0.11715,296,false,,,,0.01095,,,,,,
Ethereum,uniswap-v3,USDD-MIM,202599,0,,0,,fa7767ba-c183-40f2-ab68-24cdb99b4b33,0,0,0,true,no,multi,0.01%,0,0,304,false,"0x0c10bf8fcb7bf5412187a595ab97a3609160b5c6,0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3",-1.31142,0,0,,,,,,
Arbitrum,sushiswap,WETH-NOVE,202520,,0,0,,5bce7813-ca2f-4788-b1f2-fe13a688c1ae,,,,false,yes,multi,,0,0,1,false,"0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x889c507525041608b11db3ccb5be89c591e2856c",,,0,,,,,,
Ethereum,uniswap-v3,DATA-WETH,202335,1.26474,,1.26474,,c8e4fc8a-0e72-4d13-a7d0-796d92512449,-11.16121,0.24098,-1.95827,false,yes,multi,0.3%,9.98518,0.87118,334,false,"0x8f693ca8d21b157107184d29d398a8d082b38b76,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.03929,8.76102,6.61859,2336.99556,75131.83892,,Down,60,1
Arbitrum,insuredao,USDC,202256,1.82346,,1.82346,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1a4565a5-e6d0-41d6-bbfe-f6794cea0649,-0.00205,0.00905,-0.1373,true,no,single,Arbitrum Core-A Index,3.30357,0.10416,116,false,0xCA570cb02dCaB8C89f47e52E0d083ad481728283,,,1.85686,,,,Stable/Up,72,2
Polygon,quickswap-dex,ARBITRON-USDC,202035,0,,0,,ad4a5a2c-957e-4a43-867d-acea5e51424f,0,0,0,false,yes,multi,,0,0,358,false,"0x2764a91c3c66dd28aa7f376d58796c045a4660cd,0x2791bca1f2de4661ed88a30c99a7a9449aa84174",,0,0,,,,,,
Fantom,beefy,MATIC-FTM,202030,,,17.22257,,b170894b-0d66-4c54-8bba-23172ecdcdd3,1.81282,2.2794,-3.20701,false,yes,multi,Spookyswap,15.59741,0.44117,366,false,,,,9.61422,,,,Stable/Up,60,1
Ethereum,curve,OBTC-SBTCCRV,201860,0.19092,15.41426,15.60518,0xD533a949740bb3306d119CC777fa900bA034cd52,497883a9-d74e-4c98-b81a-0dc05706d927,0.0625,7.98612,15.60371,false,no,multi,,3.0975,1.22997,403,true,"0x8064d9Ae6cDf087b1bcd5BDf3531bD5d8C537a68,0x075b1bb99792c9E1041bA13afEf80C91a1e70fB3",,,7.04907,,,,Down,61,1
Hedera,saucerswap,USDC-SAUCE,201819,7.91682,54.64001,62.55683,"0.0.731861,0.0.1062664",bb5fb8d1-5ac9-4e53-9144-e52c1261ba68,-1.42652,-0.06804,-0.32967,false,yes,multi,,67.30719,0.4353,168,true,"0.0.456858,0.0.731861",,,54.14822,,,,Down,92,3
Ethereum,kyberswap-elastic,PENDLE-WETH,201792,227.59743,0,227.59743,,72783eb6-7fef-4518-9a07-f82daaa6dcf1,69.6213,81.37313,126.57328,false,yes,multi,1%,235.32345,4.74974,95,true,"0x808507121b80c02388fad14726482e061b8da827,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.71137,206.8581,180.45923,125828.34051,802736.77883,,Down,91,3
Ethereum,uniswap-v2,WETH-MCONTENT,201646,0,,0,,8b8e11d7-1688-4680-b691-36bd4fc549fb,0,0,0,false,yes,multi,,0.05367,0.01794,356,false,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd3c51de3e6dd9b53d7f37699afb3ee3bf9b9b3f4",-0.00381,0,0,,,,,,
Ethereum,uniswap-v3,COW-USDT,201605,0,,0,,a3c32724-2be6-4699-9139-dcfec02f82d8,-1.8335,0,0,false,yes,multi,1%,0.61508,0.07622,356,false,"0x34965f73cfa05bf8d8af37cb4af64fa950605ea8,0xdac17f958d2ee523a2206206994597c13d831ec7",-0.08976,0.84938,0.31075,,2435.47182,,,,
Solana,solend,SOETH,201584,0.02137,0,0.02137,,e79d58ab-1031-4b0b-9646-5beeeff38deb,0,,-0.00071,false,no,single,Main Pool,0.18354,0.00924,298,false,2FPyTwcZLUg1MDrwsyoP4D6s1tM7hAkHYRjkNb5w6Pxk,,,0.02202,,,,Stable/Up,84,3
Ethereum,curve,IBEUR-AGEUR,201560,0.22961,0.03103,0.26064,0xD533a949740bb3306d119CC777fa900bA034cd52,8ae99061-ae54-440d-9681-e0a38eb8d9eb,0.18203,-6.81564,-0.30294,true,no,multi,,2.13535,0.13443,244,false,"0x96E61422b6A9bA0e068B6c5ADd4fFaBC6a4aae27,0x1a7e4e63778B4f12a199C062f3eFdD288afCBce8",,,1.22978,,,,Stable/Up,89,3
Arbitrum,sushiswap,MEEET-USDT,201531,,0,0,,e7b66a77-2bf9-42d1-92a6-3871de9b4071,,,,false,yes,multi,,0,0,1,false,"0xde204d12c04188c5b069887fc4aed5a61df51496,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9",,,0,,,,,,
BSC,mdex,MDX-WBNB,201426,2.54889,0.19133,2.74023,0x9c65ab58d8d978db963e63f2bfb7121627e3a739,6a0b7335-70f3-4cbe-8b40-89b171492756,-3.11604,0.28692,1.29352,false,yes,multi,,3.75407,0.26504,201,false,"0x9c65ab58d8d978db963e63f2bfb7121627e3a739,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c",-0.00176,,2.5516,,,,Down,56.00000000000001,1
Vechain,verocket,VVET-VEUSD,201327,,,8.05,,cdd68f10-59a2-441d-b9e8-c02ae6ad8ca1,-1.33,-1.12,-0.07,false,yes,multi,,6.75821,0.24231,258,false,,,,9.03874,,,,Down,68,2
Fantom,beefy,AVAX-FTM,201072,,,25.29244,,ca93994a-651f-49cb-a2d5-bf25106ef303,4.40559,-3.59586,2.64994,false,yes,multi,Spookyswap,22.85529,0.52446,366,false,,,,15.31454,,,,Stable/Up,69,2
Ethereum,uniswap-v3,RSV-USDC,200948,0,,0,,3ead1974-cbf6-4293-b9e4-b5976fb026d1,-0.00666,-0.84506,0,true,no,multi,0.05%,0.13048,0.04541,356,false,"0x196f4727526ea7fb1e17b2071b3d8eaa38486988,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",-0.06475,0,0.70147,,86014.98229,,,,
Ethereum,uniswap-v2,PBTC35A-USDT,200921,0.00961,,0.00961,,b153bd74-7ccb-46c1-8066-63af19b502b6,0.00961,-2.62699,-0.10579,false,yes,multi,,2.25648,0.17692,379,false,"0xa8b12cc90abf65191532a12bb5394a714a46d358,0xdac17f958d2ee523a2206206994597c13d831ec7",-0.03327,0.13294,0.79377,17.63205,1712.2516,,Stable/Up,78,3
Ethereum,uniswap-v2,CTASK-WETH,200845,0.01357,,0.01357,,505fd9c9-e277-4ce7-92bd-09fe61c5ec0f,0.01357,0.01357,0.01357,false,yes,multi,,0.03453,0.00918,356,false,"0x196c81385bc536467433014042788eb707703934,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.06827,0.00193,0.00545,24.89241,24.89241,,Stable/Up,60,1
Ethereum,uniswap-v3,LPG-USDT,200692,0,,0,,954b2223-3ca8-4af7-86a3-2f904381d6b9,0,0,0,false,yes,multi,"1%, stablePool=false",0.00347,0.00204,236,false,"0x40932d9cd67e89749406f16edd2d211b7ab1ff50,0xdac17f958d2ee523a2206206994597c13d831ec7",,0,0.00084,,,,,,
Ethereum,curve,USV-FRAXBP,200677,0,0,0,,bcefbbb0-803d-4e08-8b48-a4043b10427d,0,0,0,false,yes,multi,,0.00167,0.00066,56,false,"0x6bAD6A9BcFdA3fd60Da6834aCe5F93B8cFed9598,0x3175Df0976dFA876431C2E9eE6Bc45b65d3473CC",,,0,,,,,,
Cronos,vvs-finance,DOGE-WCRO,200618,2.64891,2.39131,5.04022,0x2d03bece6747adc00e1a131bba1469c15fd11e03,23d8a8c1-2b34-4838-8bc1-67737ef8fd7a,0.10798,,-0.60235,false,yes,multi,,11.64118,0.44248,238,false,"0x1a8e39ae59e5556b56b76fcba98d22c9ae557396,0x5c7f8a570d578ed84e63fdfa7b1ee72deae1ae23",,,5.0435,,,,Stable/Up,70,2
Arbitrum,uniswap-v3,KROM-WETH,200575,27.87375,,27.87375,,41c1b8d8-4f12-48b6-9bca-d9cb2c1dec73,7.75297,10.43729,19.84242,false,yes,multi,0.3%,13.85473,0.75933,361,false,"0x55ff62567f09906a85183b866df84bf599a4bf70,0x82af49447d8a07e3bd95bd0d56f35241523fbab1",-2.80008,18.31741,20.51932,51057.32334,235513.73019,,Down,84,3
Polygon,quickswap-dex,WMATIC-SIGN,200477,0,,0,,5935069c-6133-4c56-884f-eb584c5a9a31,0,-2.05075,0,false,yes,multi,,0.21576,0.0398,361,false,"0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xacbdc2b7a577299718309ed5c4b703fb5ed7af90",-0.26896,0.742,0.32643,,9535.47713,,,,
Avalanche,symbiosis-finance,USDC.E,200307,13.47373,,13.47373,,77f4bff3-6e81-4227-8103-89ce8ab983d1,0.14322,3.09199,3.35337,true,no,single,,10.65707,0.11625,56,false,0xA7D7079b0FEaD91F3e65f86E8915Cb59c1a4C664,,,10.74238,,,,Down,66,2
Osmosis,osmosis-dex,PSTAKE-OSMO,200124,2.89541,11.9737,14.86911,OSMO,035c81d7-191a-4ce1-a307-7e7484fce052,-0.06984,-0.83511,-3.60236,false,yes,multi,14day,21.1927,0.53846,319,false,,,2.71058,20.12374,7937.52525,52158.82466,,Down,56.99999999999999,1
Ethereum,silo-finance,AURA,200077,1.34277,,1.34277,,162ca6dc-6015-4f9c-90d7-e6cd3d1c1378,0.00002,0.00015,-1.05765,false,no,single,,5.47952,0.36734,108,false,"0xC0c293ce456fF0ED870ADd98a0828Dd4d2903DBF,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd7C9F0e536dC865Ae858b0C0453Fe76D13c3bEAc",,,1.50921,,,,Stable/Up,61,1
Moonbeam,stellaswap,STELLA-WGLMR,200004,1.72879,,1.72879,,a16bf7de-31de-4600-b3ac-ffebb22727e9,-2.6045,-0.87368,-0.87575,false,yes,multi,,62.27917,1.7512,302,true,"0x0e358838ce72d5e61e0018a2ffac4bec5f4c88d2,0xacc15dc74880c9944775448304b263d191c6077f",-0.15919,5.72803,7.92862,4736.49722,110156.57542,,Stable/Up,64,2
Arbitrum,beefy,GMX,199880,,,10.4044,,ba935cb2-a371-4f2b-9bd3-9881a995d68f,-0.15695,7.49523,-1.99069,false,no,single,Gmx,6.78287,0.1633,137,false,0xfc5A1A6EB076a2C7aD06eD22C90d7E710E35ad0a,,,6.43533,,,,Down,85,3
Ethereum,uniswap-v2,USDC-SYNR,199784,4.40591,,4.40591,,419f9574-f741-4734-b9b8-229279815398,0.87555,-9.60756,2.56386,false,yes,multi,,7.04188,0.60927,400,false,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xbc6e06778708177a18210181b073da747c88490a",-0.56233,5.97164,5.68498,8038.62345,76476.67776,,Down,61,1
Ethereum,uniswap-v2,HINA-WETH,199730,0.06642,,0.06642,,3ba76f1f-601e-4a5e-a804-d3555f501f5c,-0.05,-1.55004,-0.08853,false,yes,multi,,0.92131,0.0783,386,false,"0xbd0a4bf098261673d5e6e600fd87ddcd756e6764,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.35362,1.13639,0.6656,121.14325,14549.4227,,Stable/Up,56.99999999999999,1
Ethereum,uniswap-v2,ZOM-WETH,199545,0,,0,,5a2784a2-94b4-4994-8607-4076d0b4d5a5,0,,0,false,yes,multi,,0.00238,0.00118,101,false,"0x1a231e75538a931c395785ef5d1a5581ec622b0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",,,0,,,,,,
Ethereum,uniswap-v3,ASTRA-WETH,199382,0.23004,,0.23004,,f1dcb65a-4d33-45c7-8607-28f6e0fc38d0,,-0.13856,-4.72379,false,yes,multi,0.3%,2.9226,0.24153,189,false,"0x7e9c15c43f0d6c4a12e6bdff7c7d55d0f80e3e23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-1.41475,0.84799,3.88664,418.866,6185.23529,,Stable/Up,86,3
Ethereum,uniswap-v2,USDC-HILO,199292,0,,0,,bcd1b489-30f3-4151-8891-b47b99e8f778,0,0,0,false,yes,multi,,0,0,51,false,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xbb9fd9fa4863c03c574007ff3370787b9ce65ff6",-0.00001,0,0,,,,,,
Ethereum,uniswap-v2,LZRS-WETH,199051,0,,0,,1540d52e-393c-4d46-9cc4-e3dda89f643a,0,0,0,false,yes,multi,,0.00059,0.00039,356,false,"0x6dae2a082c80ed90bcf9128e2ef1d89053f50b67,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",,0,0.00198,,,,,,
Ethereum,uniswap-v2,LSDS-WETH,199011,0,,0,,6034c6c1-7c3e-4cc0-9b0d-0c742b280f5f,,,,false,yes,multi,,0,0,7,false,"0x8365d412a11fa87ac5be3480c05d3577c300ca83,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",,,0,,,,,,
Optimism,beefy,VELO-OP,198963,,,86.1932,,9e8c11e8-db74-4a7e-9989-aaa150d32f0a,0.95174,40.79444,5.19421,false,yes,multi,Velodrome,88.61162,1.94314,247,true,,,,76.50913,,,,Stable/Up,57.99999999999999,1
Ethereum,uniswap-v2,C0-WETH,198933,0,,0,,c3371d51-5718-4a47-b010-b6099ac3ba30,0,0,0,false,yes,multi,,0,0,247,false,"0xbb3c2a170fbb8988cdb41c04344f9863b0f71c20,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",,0,0,,,,,,
Ethereum,uwu-lend,WMEMO,198733,0.09206,0.60291,0.69496,0x55c08ca52497e2f1534b59e2917bf524d4765257,1ccba149-b0e0-49f0-b8e6-0f9ed3f01d91,0.00186,0.08268,0.18844,false,no,single,,2.58139,0.14875,161,false,0x3b79a28264fC52c7b4CEA90558AA0B162f7Faf57,,,0.5241,,,,Stable/Up,86,3
Optimism,kyberswap-elastic,WETH-OP,198659,54.39005,32.3373,86.72734,0xa00e3a3511aac35ca78530c85007afcd31753819,034e0284-55d9-4d63-862b-08a90ac83864,-64.00422,13.06857,,false,yes,multi,0.3%,112.07406,1.15089,28,true,"0x4200000000000000000000000000000000000006,0x4200000000000000000000000000000000000042",-0.13051,76.12454,135.55772,98676.31097,969410.46018,,Stable/Up,70,2
Polygon,quickswap-dex,WETH-PLA,198640,12.1703,,12.1703,,46307cfb-0083-4b2a-ac54-eadb9766be63,-2.88717,9.38367,6.03223,false,yes,multi,,8.85239,0.55608,388,false,"0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x8765f05adce126d70bcdf1b0a48db573316662eb",-0.08192,6.32873,6.05313,22077.73886,80585.94315,,Down,78,3
Ethereum,uniswap-v2,SLICE-WETH,198466,0,,0,,a099a59c-b9f7-4d13-abdb-b434387777f3,-0.27052,-0.35521,0,false,yes,multi,,0.73365,0.1698,356,false,"0x0aee8703d34dd9ae107386d3eff22ae75dd616d1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.0204,2.43095,1.6702,,30927.01015,,,,
Optimism,velodrome,USDC-SUSD,198376,,0.0956,0.0956,0x3c8B650257cFb5f272f799F5e2b4e65093a11a05,dbf7dc94-b4ac-43a4-8f94-b4e417061bc4,0.00341,-0.39372,0.09317,true,no,multi,,0.06096,0.00842,237,false,"0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9",-0.01528,,0.27221,,,,Down,53,1
Ethereum,uniswap-v2,LOOT-WETH,198233,1.75087,,1.75087,,c57c9ca1-95ee-4a57-8765-c8a724e436b8,0.01023,1.10853,1.51288,false,yes,multi,,2.06104,0.21121,356,false,"0x721a1b990699ee9d90b6327faad0a3e840ae8335,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-1.62777,1.96423,1.58144,3169.68553,24959.98106,,Down,60,1
Polygon,quickswap-dex,USDC-ADS,198161,0.0319,,0.0319,,dcfee9c6-5c4d-4de7-b50a-798c53697857,-6.12464,-1.11243,-1.67803,false,yes,multi,,60.81945,1.64114,388,true,"0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x598e49f01befeb1753737934a5b11fea9119c796",-0.01213,1.21126,1.45632,57.7247,15386.22208,,Stable/Up,71,2
Solana,orca,MSOL-JITOSOL,198115,0.46538,,0.46538,,d7d14b5c-6e0a-460b-8cba-e3053820d3c2,0.31087,-7.18917,0.12822,false,yes,multi,Whirlpool,1.55007,0.19892,42,false,"mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn",,1.1208,1.7627,25491.15957,418917.607,,Down,67,2
Ethereum,uniswap-v3,LUSD-WETH,198067,12.7557,,12.7557,,75f9b9a7-50af-4aa0-9321-a2618bf70ae6,-23.54552,4.91844,-5.79077,false,yes,multi,1%,29.01375,2.69173,104,true,"0x5f98805a4e8be255a32880fdec7f6728c6568ba0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-1.77986,14.45001,11.70317,6921.85802,69601.07297,,Down,69,2
Arbitrum,uniswap-v3,INDEXUSDC-USDC,198025,0.05521,,0.05521,,547d5dbb-cd03-48a1-9a3b-9a0f307a94f8,0.0527,0.05515,0.05521,true,no,multi,"0.3%, stablePool=true",0.63079,0.15896,46,false,"0x9cb7c512da0b6ba5f06ea1c04f2cc82f132e348b,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8",,0.0083,0.27956,99.85152,105.38446,,Stable/Up,56.99999999999999,1
Osmosis,osmosis-dex,KAVA-OSMO,197919,7.91967,41.43384,49.35351,OSMO,f6efb5eb-b6fc-4ada-8fe2-05702f38d606,-5.13972,-5.55164,-11.23756,false,yes,multi,14day,49.3332,0.44449,214,true,,,19.30957,54.57576,21472.00459,367474.8534,,Down,81,3
Avalanche,trader-joe-dex,SMRTR-WAVAX,197914,0.58413,,0.58413,,156337b0-2b7d-482a-9a7e-d26a4ccf7d2e,-9.14901,-0.24677,0.28595,false,yes,multi,,0.77098,0.08826,402,false,"0x6d923f688c7ff287dc3a5943caeefc994f97b290,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7",,3.00993,1.20378,1055.78301,38186.40951,,Down,63,2
BSC,pancakeswap,CAKE-SQUAD,197791,5.98,58.38144,64.36144,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,640a0305-53fd-47b9-b4e6-2c78f670827a,1.63321,-6.30916,-13.30095,false,yes,multi,,98.96594,0.73079,91,true,"0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,0x724A32dFFF9769A0a0e1F0515c0012d1fB14c3bd",,,76.46499,,,,Stable/Up,55.00000000000001,1
Ethereum,uniswap-v2,UBT-WETH,197707,7.15281,,7.15281,,0c25e2b6-8bc5-4948-825f-84110d14feca,-27.38719,-1.65075,3.28594,false,yes,multi,,16.02371,0.58216,356,false,"0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.46909,23.31893,15.04518,12914.71456,295533.27716,,Down,57.99999999999999,1
Avalanche,trader-joe-dex,JOE-USDT.E,197607,148.34043,,148.34043,,f4474fed-9e0b-48c6-8424-8e731742e1f5,-22.5912,141.67142,141.56163,false,yes,multi,,12.00454,0.62699,402,false,"0x6e84a6216ea6dacc71ee8e6b0a5b7322eebc0fdd,0xc7198437980c041c805a1edcba50c1ce5db95118",,52.18999,18.39596,267700.16922,661097.96245,,Down,93,3
Ethereum,uniswap-v2,VANA-WETH,197585,0,,0,,8f86d3b6-692b-4772-a74e-ae19fb797390,0,0,0,false,yes,multi,,0.00125,0.00043,318,false,"0x790baf0c914898c62163a61f150637d4bd180697,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",,0,0.00133,,,,,,
BSC,valas-finance,DAI,197581,0.81812,0.50159,1.31971,0xb1ebdd56729940089ecc3ad0bbeeb12b6842ea6f,b64b88f3-3f65-47cc-bbba-acf27d91d178,0.09612,0.38727,-0.59395,true,no,single,,2.06209,0.14341,161,false,0x1AF3F329e8BE154074D8769D1FFa4eE058B1DBc3,,,1.61497,,,,Down,52,1
Arbitrum,curve,DEUSDC-2CRV,197372,0.65026,0,0.65026,,b7c0c40f-7990-409f-8ec3-ab65af1f6b29,-2.99979,-5.84273,-1.07972,false,yes,multi,,0.77757,0.04647,244,false,"0x1dDcaa4Ed761428ae348BEfC6718BCb12e63bFaa,0x7f90122bf0700f9e7e1f688fe926940e8839f353",,,1.60639,,,,Stable/Up,56.99999999999999,1
Avalanche,trader-joe-dex,WAVAX-PENDLE,197339,24.70395,,24.70395,,46e3b9da-32a9-4449-bfe1-251db9335984,0.01517,2.43205,20.47894,false,yes,multi,,5.06155,0.37414,402,false,"0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xfb98b335551a418cd0737375a2ea0ded62ea213b",,22.72173,18.98749,44521.01534,287428.35499,,Down,94,3
Ethereum,uniswap-v3,BAT-WETH,197286,0,,0,,03b28c58-4f79-4488-bd39-e81ea6e809fa,0,-0.11839,-0.45557,false,yes,multi,1%,0.34907,0.03386,356,false,"0x0d8775f648430679a709e98d2b0cb6250d2887ef,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.04024,0,0.1338,,,,,,
NEAR,pembrock-finance,ETH,197101,,,3.66,,b257fdbf-d960-4c6e-afc2-575f5de817ef,0,-0.13,-1.6,false,no,single,Ref-Finance,3.97976,0.04687,138,false,,,,4.89244,,,,Down,65,2
Osmosis,osmosis-dex,LIKE-OSMO,196827,0.16481,31.99126,32.15606,"LIKE,OSMO",ed1ef085-416f-401e-b8e8-a88806b8afa0,-0.03361,-0.1421,0.09281,false,yes,multi,14day,7.84166,0.44816,319,false,,,0.15508,32.46069,444.36251,2934.99485,,Down,100,3
BSC,ellipsis-finance,BUSD-BTCB,196804,,,15.74588,,a26dae99-bf0a-45ab-b4c7-e6e133549051,-15.96004,15.74273,3.09337,false,yes,multi,,12.19081,0.20118,168,false,,,,11.60289,,,,Down,91,3
Ethereum,uniswap-v3,WETH-PHTR,196613,0.15726,,0.15726,,f91538a9-9bf9-452c-933a-66b4fc2596c4,-0.76256,,-8.59755,false,yes,multi,0.3%,1.69876,0.19884,148,false,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe1fc4455f62a6e89476f1072530c20cf1a0622da",-0.32307,,1.82028,282.37173,,,Stable/Up,62,1
Ethereum,uniswap-v3,HEX-BASE,196518,0,,0,,91fa880e-beae-48b2-a2ac-649872e670d4,0,0,0,false,yes,multi,1%,0,0,151,false,"0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,0xe9f84d418b008888a992ff8c6d22389c2c3504e0",-0.09239,0,0,,,,,,
Polygon,sushiswap,WBTC-ZEEM,196479,0.22844,0,0.22844,,2b7e4641-a3b9-465b-9273-eb455a3823df,-0.2058,-5.73439,,false,yes,multi,,2.74382,0.19008,13,false,"0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6,0x4ca7bf91e4384d7c7a48ed4c04b555f350eb6719",,1.13521,3.85188,409.89977,14297.80207,,Stable/Up,92,3
Ethereum,uniswap-v2,ALCAZAR-WETH,196456,0.14641,,0.14641,,b699c57e-fcf2-4cd2-bd7b-b5f2da943c19,-2.35855,-2.28927,-3.92328,false,yes,multi,,6.33927,0.34488,145,false,"0x10f44a834097469ac340592d28c479c442e99bfe,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.18332,5.17575,7.41384,262.67024,65180.1051,,Stable/Up,85,3
Ethereum,balancer-v2,RETH-RPL,196406,0,8.24757,8.24757,0xba100000625a3754423978a60c9317c58a424e3d,e66d1ee3-825b-4a59-8362-e044e5fe926e,-3.91198,,1.95642,false,yes,multi,,7.05513,0.6793,172,false,"0xae78736cd615f374d3085123a210448e74fc6393,0xd33526068d116ce69f19a9ee46f0bd304f21a51f",-0.03368,,4.96374,,,,Down,84,3
BSC,beefy,HAY-USD+,196377,,,24.33756,,d2c5721f-9ff2-4e3a-a1c1-c4fc5a7170c8,-1.11513,1.5368,-29.06561,true,no,multi,Thena,29.67615,0.32372,59,false,,,,31.72005,,,,Down,57.99999999999999,1
Ethereum,uniswap-v3,CARD-WETH,196328,3.40022,,3.40022,,74ddccf8-213d-427c-9e42-56bb37bbd6fb,0.17744,2.39198,1.28936,false,yes,multi,0.3%,2.217,0.20495,356,false,"0x954b890704693af242613edef1b603825afcd708,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.53352,6.22178,1.3308,6096.41491,50565.09002,,Down,78,3
Polygon,tetu-earn,WMATIC-B-MATICX-STABLE-MATICX,196250,7.81055,0,7.81055,"0x225084D30cc297F3b177d9f93f5C3Ab8fb6a1454,0x255707B70BF90aa112006E1b07B9AeA6De021424",911864c9-0478-49c1-94d0-bcfb70bee2c1,-0.04029,-0.13521,-1.07209,false,yes,multi,,8.99811,0.06437,129,false,,,,8.27504,,,,Stable/Up,61,1
Ethereum,uniswap-v2,NGN-WETH,196174,0,,0,,5c3ad0e8-841d-49d7-828a-f75ae7ed1d69,0,0,0,false,yes,multi,,0,0,40,false,"0x888f538aa0634472d3f038f225c59b5847cde015,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",,0,0,,,,,,
Arbitrum,o3-swap,USDC,196030,,19.08,19.08,0xee9801669c6138e84bd50deb500827b776777d28,ae2196d3-008e-4865-a784-52f1f9a03ad8,0.66,1.33,2.31,true,no,single,,12.87612,0.17404,194,false,"0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0xe1443912860ed8baa2841cd4e6bb84337ccf6e4c",,,17.2145,,,,Down,72,2
Fantom,reaper-farm,FTM,196023,,,2.97626,,9fc36fe6-95d7-41f8-ad00-46c6ac352017,0,1.33018,-221.89792,false,no,single,,43.86893,2.80466,34,true,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,,,51.8626,,,,Stable/Up,59,1
